Theta,Phi_r,v_alh (q),m_alh (q),s_alh (q),Bay (q),Bay Lower,Bay Upper,,
51.55794036,0.673336105,0.132516599,0.31140996,2.868789845,0.034604219,0.023402714,0.052410971,,
14.9778167,0.70700378,0.016260545,0.090466013,2.849849201,0.024548283,0.014443158,0.041006405,,
80.49020479,0.619499268,0.140046752,0.486160837,2.923779668,0.052559016,0.030545128,0.082061573,,
20.81378697,0.738420625,0.026738338,0.125715273,2.861199182,0.0258561,0.013879658,0.045379883,,
17.0682867,0.695349263,0.01925651,0.103092452,2.846684764,0.024759954,0.015329715,0.040164036,,
20.5310163,0.637360401,0.026086951,0.124007338,2.831671887,0.025189167,0.016945162,0.037105807,,
82.76595324,0.614378277,0.1302542,0.499906358,2.930571564,0.054530173,0.031161233,0.085586538,,
63.25620365,0.618497298,0.159140644,0.38206747,2.895785076,0.044782362,0.02734941,0.068611744,,
69.1736755,0.716982351,0.162186045,0.417809,2.866999039,0.033698564,0.020247937,0.054657116,,
33.93327224,0.686709924,0.068052142,0.204956964,2.855042032,0.028929578,0.019414465,0.044679456,,
81.82593134,0.65444599,0.134539721,0.494228625,2.905844415,0.046937032,0.029337271,0.072612591,,
71.04671571,0.646999372,0.1612645,0.429122163,2.896676267,0.044218009,0.028132086,0.067640828,,
67.55376263,0.728355945,0.16221544,0.408024726,2.862435124,0.031892146,0.018155149,0.05301307,,
87.38462553,0.731313049,0.104012661,0.527803138,2.86229446,0.033899411,0.017218149,0.058512474,,
32.95771477,0.685644373,0.064453553,0.199064597,2.85426008,0.028713182,0.019263349,0.044289596,,
54.98762821,0.676819057,0.142554116,0.332125274,2.871088052,0.035280178,0.023703885,0.05349704,,
81.89367291,0.722239315,0.134242337,0.494637784,2.867180111,0.034853307,0.019595333,0.057955026,,
71.18000489,0.711796554,0.161161188,0.42992723,2.869662463,0.03478753,0.021314154,0.055888011,,
50.70410624,0.657490599,0.129798734,0.306252802,2.870106114,0.035692019,0.024064103,0.053601204,,
6.85923163,0.608074139,0.014375897,0.041429759,2.799321851,0.018266816,0.009784919,0.029185974,,
58.74510956,0.714778617,0.151608293,0.354820462,2.86493918,0.032221951,0.020021706,0.051602399,,
47.39000012,0.62144988,0.118579877,0.286235601,2.869498462,0.037241746,0.024135579,0.055627988,,
16.57624153,0.597748247,0.018470272,0.100120499,2.812701568,0.022866914,0.013848212,0.034399836,,
79.4027811,0.726417896,0.14403843,0.479592798,2.864519792,0.033767871,0.018606166,0.056728742,,
30.89237354,0.685176298,0.057019196,0.186589936,2.852774267,0.028189855,0.018872834,0.043592874,,
34.87319042,0.733943235,0.071561314,0.21063407,2.860049489,0.027427096,0.015791826,0.046500879,,
60.51613939,0.670601906,0.155039933,0.365517482,2.87726014,0.0375691,0.024961476,0.057088155,,
43.99188678,0.739360459,0.106229769,0.265710996,2.859955462,0.028113136,0.015819865,0.047866857,,
8.035296865,0.650278004,0.013577749,0.048533193,2.820813224,0.020702296,0.012655293,0.032144856,,
34.86974556,0.707935624,0.071548386,0.210613263,2.857637614,0.028386128,0.018101198,0.045516387,,
8.501950614,0.642033501,0.013369066,0.051351782,2.817600401,0.020521946,0.01251706,0.03165418,,
17.16753628,0.595381066,0.019420956,0.103691919,2.813024091,0.023137742,0.013966715,0.034790344,,
0.645699452,0.65428825,0.025603592,0.003900025,2.814462209,0.018266271,0.009802757,0.029856435,,
16.31817733,0.709996314,0.018077474,0.098561791,2.851419798,0.024866104,0.014621049,0.041596739,,
29.74026186,0.618543762,0.053004098,0.179631182,2.841057061,0.029317895,0.019603868,0.042805038,,
48.43965904,0.673747196,0.122237275,0.292575541,2.866061431,0.033648856,0.022855139,0.050929559,,
82.73494901,0.628237223,0.130401042,0.499719092,2.922321364,0.052005191,0.030611772,0.081116198,,
48.62941805,0.606811513,0.122888895,0.293721685,2.87294352,0.038949542,0.02431664,0.05863389,,
63.50431872,0.691275528,0.159434182,0.383566085,2.873546132,0.035932001,0.023464939,0.055542375,,
32.19093822,0.743326162,0.061661679,0.194433267,2.861244272,0.026852319,0.014692598,0.04673362,,
67.64677142,0.643545576,0.162232294,0.408586499,2.893728093,0.043409932,0.0276843,0.066301782,,
55.84218714,0.685548487,0.14480769,0.33728681,2.870021438,0.034650529,0.023087972,0.052894333,,
41.38146119,0.743580684,0.096379408,0.249944026,2.860132587,0.027621019,0.015228633,0.047604308,,
17.43919154,0.696415209,0.019880985,0.105332717,2.847245974,0.02486185,0.015382244,0.040309832,,
27.31868172,0.69993643,0.044946323,0.165004838,2.85322451,0.027050489,0.017328613,0.043119553,,
55.88514786,0.623041276,0.144918127,0.337546293,2.882733367,0.040926132,0.025920944,0.061953398,,
38.34506919,0.671850066,0.084757459,0.231604218,2.85735078,0.030762003,0.021112517,0.046414182,,
80.04479011,0.652318075,0.141734355,0.483470532,2.904977539,0.04667639,0.029227612,0.072089686,,
21.13562444,0.668480886,0.02749573,0.127659172,2.841293719,0.025573719,0.017051645,0.038928861,,
6.576538703,0.719808615,0.014627047,0.039722294,2.852845079,0.023532253,0.01217368,0.041900666,,
53.04137189,0.666884762,0.137041081,0.320369886,2.871117842,0.035634759,0.024028799,0.05384727,,
79.74457562,0.604979566,0.142830537,0.481657237,2.93051451,0.054716384,0.030712257,0.086007,,
32.82651265,0.736102282,0.063973418,0.198272136,2.860290097,0.027128483,0.015404331,0.04641953,,
58.29402014,0.679973352,0.150643691,0.352095882,2.873035084,0.035885543,0.023879865,0.054689646,,
20.827136,0.739051322,0.026769416,0.125795901,2.861381195,0.025860858,0.013838548,0.045461491,,
50.26247295,0.684258362,0.128362758,0.303585337,2.866326636,0.033311043,0.022436772,0.050774337,,
70.81128908,0.606035411,0.161434518,0.427700186,2.913480199,0.050077563,0.02903286,0.077820094,,
78.03284389,0.681226478,0.148458199,0.471318377,2.887633152,0.041126582,0.026334256,0.06352436,,
9.460721687,0.684784978,0.013127547,0.057142759,2.83780379,0.022592671,0.01350206,0.0368475,,
32.07370647,0.628551285,0.061237959,0.193725187,2.846146487,0.030109308,0.020416856,0.044076016,,
57.56799977,0.668492125,0.149017761,0.347710719,2.875075259,0.036893947,0.024674797,0.055812698,,
3.125058128,0.666689099,0.019641608,0.018875351,2.823787973,0.019871603,0.011279712,0.032304586,,
62.15536801,0.692119529,0.157678831,0.375418423,2.872476068,0.035504941,0.023232847,0.054930174,,
47.52304945,0.635595954,0.119048229,0.287039219,2.86851046,0.036240699,0.024074414,0.054004105,,
25.97096513,0.685720054,0.040723203,0.156864629,2.849487588,0.026902646,0.017800226,0.041908115,,
73.31890055,0.632692138,0.15878737,0.442846159,2.905983023,0.047256703,0.028982688,0.072810645,,
26.10456411,0.664666884,0.04113261,0.157671567,2.845059826,0.02715778,0.018499789,0.040968522,,
89.22735416,0.614293007,0.091006074,0.538933219,2.941814944,0.057608629,0.032227607,0.09083884,,
73.47331702,0.601003965,0.158562535,0.443778835,2.92067586,0.052176657,0.029613785,0.081608051,,
63.71824512,0.645083385,0.159676427,0.384858201,2.888171453,0.041703519,0.026939979,0.063381489,,
5.521280217,0.637923364,0.015772903,0.033348533,2.811752279,0.019146259,0.011092915,0.029939714,,
81.38793348,0.658519228,0.136420065,0.491583118,2.903031326,0.046061141,0.028969589,0.071204305,,
71.10497752,0.744884496,0.161219971,0.429474064,2.855892661,0.029940366,0.014541101,0.05268697,,
20.61225714,0.676458878,0.026272737,0.124498033,2.843130769,0.025459546,0.016755507,0.039309284,,
35.30233632,0.681274295,0.073175178,0.213226111,2.855490582,0.029487417,0.019975034,0.045086226,,
24.17683965,0.741713122,0.03543833,0.146028111,2.861822708,0.026177,0.014059141,0.045935222,,
88.59744308,0.738530495,0.095621653,0.535128556,2.857587304,0.032611841,0.015119597,0.058123076,,
76.87768003,0.73276782,0.151673225,0.464341187,2.861074475,0.032385967,0.017142583,0.055280438,,
83.72027724,0.610447982,0.125548296,0.505670475,2.934606547,0.055705892,0.031409365,0.087663528,,
70.98968127,0.693896677,0.161307146,0.428777675,2.877035655,0.037361908,0.02394363,0.058124112,,
41.0713417,0.720940201,0.095196803,0.248070904,2.860038437,0.028853158,0.017789139,0.047056709,,
18.48908248,0.725215422,0.021792591,0.111674058,2.857065389,0.025458949,0.014305902,0.043733161,,
18.72721412,0.685122351,0.02225501,0.113112373,2.844349013,0.025020928,0.01603066,0.039584651,,
13.65145635,0.597922307,0.014846642,0.082454796,2.807253344,0.021339316,0.012472065,0.032711458,,
49.19845953,0.746709727,0.124824208,0.297158696,2.858821272,0.028030535,0.014866731,0.048594704,,
82.79698706,0.668673807,0.130106839,0.500093802,2.898594816,0.044700093,0.028260951,0.069028319,,
89.2618263,0.656443521,0.090748339,0.539141431,2.912990857,0.049161136,0.030250815,0.076515461,,
25.856982,0.65665402,0.040375576,0.156176171,2.843072549,0.027155965,0.018600341,0.040480627,,
62.75830863,0.661197877,0.158511381,0.379060184,2.882110111,0.039388775,0.025957036,0.059895998,,
53.7388214,0.63288332,0.139074754,0.324582481,2.877649911,0.039042547,0.025403595,0.058739862,,
44.00425052,0.646133112,0.106275837,0.265785673,2.863241593,0.034119749,0.02314886,0.050715696,,
59.91917794,0.748521644,0.15394825,0.361911835,2.856549886,0.028631072,0.014294807,0.050310114,,
33.42267171,0.652486941,0.066162603,0.201872937,2.850840077,0.029912208,0.02065161,0.044383646,,
85.00362976,0.677158413,0.118642016,0.513421924,2.895421944,0.043789691,0.027668164,0.06794191,,
63.49039809,0.727194588,0.159418069,0.383482004,2.86243228,0.031505623,0.018256161,0.051946718,,
67.87809828,0.677267767,0.162264563,0.409983714,2.881435523,0.038900824,0.025487656,0.059581271,,
21.81798855,0.645684952,0.029156619,0.131780651,2.835684998,0.025730113,0.017454517,0.038053494,,
15.17238031,0.676695652,0.016500589,0.091641177,2.838807543,0.0239052,0.015234471,0.037504992,,
35.49067138,0.61295183,0.073885475,0.214363655,2.849901896,0.032186944,0.021100797,0.047290607,,
69.00052368,0.615429082,0.162222402,0.416763163,2.906473428,0.047861418,0.028522779,0.073921865,,
84.49163188,0.703203132,0.121477797,0.510329457,2.879160184,0.038788581,0.023676156,0.062134233,,
38.45968434,0.737956878,0.085196582,0.232296493,2.860257663,0.027642611,0.015724148,0.047198107,,
69.67411132,0.708115518,0.162035198,0.420831632,2.87063661,0.035038008,0.021817248,0.055773013,,
42.33668575,0.60680982,0.100008528,0.255713582,2.861637328,0.035824724,0.022780077,0.053336409,,
26.57054246,0.657890557,0.042576787,0.160486076,2.844105506,0.027388445,0.018778029,0.04083517,,
66.53386357,0.595597338,0.161886926,0.401864536,2.909358548,0.049324484,0.028192113,0.07661161,,
71.83819206,0.674743769,0.160575441,0.43390268,2.885731078,0.040400863,0.026255667,0.061997938,,
18.25567147,0.625262618,0.021349552,0.110264256,2.824707507,0.024109311,0.015846792,0.035625577,,
27.46525518,0.730283619,0.045417633,0.165890141,2.859252398,0.026639781,0.015309246,0.045149485,,
44.52991591,0.611434534,0.108228066,0.268960692,2.865375508,0.03660864,0.023414937,0.054655468,,
16.78696468,0.595423037,0.018801037,0.101393267,2.812307676,0.022936383,0.013785391,0.034552684,,
83.59508689,0.665398324,0.126186296,0.504914325,2.901303276,0.045549423,0.028631754,0.070444759,,
53.22005213,0.619385422,0.137568022,0.321449115,2.879138145,0.040070041,0.025350485,0.060520654,,
10.90829496,0.710030681,0.013225117,0.065886102,2.849568278,0.023863001,0.013426843,0.040926532,,
16.56268782,0.738341844,0.018449305,0.100038634,2.86139377,0.0254296,0.013268415,0.045181255,,
85.89198108,0.601725555,0.113464135,0.518787566,2.944070882,0.058423433,0.031930759,0.092624603,,
66.43517271,0.656752577,0.161841362,0.401268443,2.88749751,0.041198897,0.026862214,0.062849866,,
66.09645761,0.75030441,0.161666818,0.399222604,2.854740832,0.028827169,0.013710039,0.051365796,,
6.52487346,0.709203759,0.014675471,0.039410236,2.847655691,0.023009567,0.012407666,0.040046286,,
80.57689539,0.743515997,0.139709731,0.486684448,2.855290511,0.030941925,0.014217777,0.055327956,,
39.93618263,0.620731359,0.090855564,0.241214543,2.857638837,0.033906526,0.022359507,0.049984238,,
59.37455904,0.629644948,0.152894022,0.358622337,2.886570918,0.041757025,0.026560134,0.063314073,,
86.37202972,0.619288629,0.110528219,0.52168706,2.933638694,0.055295455,0.031605082,0.086859933,,
9.001114232,0.642248622,0.013212226,0.05436673,2.818335564,0.020725678,0.012738122,0.031886241,,
43.40488135,0.707914161,0.104035112,0.262165483,2.860837929,0.030024978,0.019357817,0.047582388,,
4.4651463,0.6208657,0.017256773,0.026969484,2.801661036,0.017787176,0.009491149,0.028384544,,
44.9590881,0.676770816,0.109812002,0.271552892,2.86293674,0.032419029,0.022051042,0.04910894,,
22.70334694,0.637089063,0.031419191,0.137128216,2.834536384,0.026068008,0.01767847,0.038268409,,
81.99589763,0.724222863,0.133790228,0.495255222,2.86606942,0.034513647,0.01911398,0.057737954,,
35.86432448,0.596225778,0.075298051,0.21662052,2.849223265,0.033032739,0.020740706,0.048832851,,
57.04852014,0.629916688,0.147800443,0.344573062,2.883057152,0.040733798,0.026120561,0.061572931,,
77.42585383,0.689375462,0.150204959,0.467652157,2.883034066,0.03961561,0.025186084,0.061637274,,
88.53226726,0.610248154,0.096089092,0.534734894,2.943351841,0.05808244,0.032260064,0.091853652,,
45.34374333,0.667758181,0.111223424,0.27387621,2.863736675,0.033145897,0.02261447,0.049877452,,
41.01819326,0.663073855,0.09499395,0.247749887,2.859645774,0.032051904,0.022011944,0.047962666,,
6.816568077,0.72785258,0.014412309,0.041172071,2.856796628,0.023952994,0.012040233,0.043253234,,
1.1465049,0.692511803,0.024232247,0.00692489,2.836368745,0.020917706,0.011082858,0.036224376,,
54.79218832,0.694737641,0.142023854,0.330944817,2.867577744,0.033487575,0.022072073,0.051678397,,
5.891791693,0.743301263,0.015332776,0.035586422,2.864416468,0.024610227,0.011321236,0.045951498,,
34.23410433,0.748055274,0.069171173,0.20677399,2.861478077,0.026861009,0.014342185,0.047129679,,
0.32457925,0.69686822,0.026528524,0.001960459,2.838380005,0.021014615,0.010827263,0.036896179,,
55.37047491,0.676423426,0.143576966,0.334437668,2.871477051,0.035428565,0.023793872,0.05370313,,
38.28736444,0.689792361,0.084536408,0.231255681,2.858104591,0.029897978,0.020045781,0.046174672,,
11.43186928,0.654708241,0.013392817,0.06904849,2.826622889,0.022093577,0.014051081,0.033927279,,
26.67308462,0.74884825,0.042897911,0.161105431,2.863059761,0.026314855,0.013802856,0.046571774,,
51.26946291,0.704901308,0.131607194,0.309667556,2.864205319,0.031794386,0.020629054,0.049879722,,
59.10420312,0.640480657,0.152350508,0.356989387,2.883471253,0.040450305,0.026270503,0.061303804,,
41.61022917,0.604188436,0.097250544,0.251325784,2.860339373,0.035613918,0.022494729,0.052951292,,
72.35632045,0.602158732,0.160024706,0.437032176,2.918029828,0.051429369,0.029370633,0.080225231,,
10.11963705,0.62708446,0.013104265,0.061122608,2.813198846,0.02059008,0.012570382,0.031320037,,
7.609115035,0.631441271,0.013821522,0.045959055,2.811510123,0.019693937,0.011669962,0.030352003,,
3.981984212,0.659781079,0.01805093,0.024051185,2.821010548,0.019754359,0.011353479,0.031696789,,
48.22450555,0.628630039,0.121494797,0.291276014,2.870147379,0.037065504,0.024323088,0.055394252,,
63.56085338,0.693369663,0.15949918,0.383907554,2.872929968,0.035687374,0.023226338,0.055328695,,
11.74692595,0.628071236,0.013526721,0.070951433,2.816018689,0.02133112,0.013305042,0.032099014,,
57.50510597,0.624433589,0.14887274,0.34733084,2.884974161,0.041505026,0.026219805,0.063000264,,
42.92529896,0.668524476,0.102232116,0.259268806,2.861450599,0.032342224,0.022143668,0.048652093,,
88.86100501,0.733476834,0.093712073,0.53672047,2.860927189,0.033646779,0.016537622,0.058753116,,
64.57262483,0.668068334,0.160541959,0.390018654,2.88175362,0.039123973,0.025785109,0.059593464,,
59.17260017,0.659594865,0.15248926,0.357402505,2.878790599,0.038372349,0.025484649,0.05817452,,
51.34047614,0.685151568,0.131831911,0.310096476,2.866966752,0.033517496,0.022535699,0.051152803,,
89.76295634,0.635222448,0.086940834,0.542168256,2.92821226,0.053628285,0.031475738,0.083864529,,
88.24132538,0.650194728,0.098152712,0.532977605,2.916022532,0.050042539,0.03059078,0.077922146,,
48.43036129,0.628472766,0.122205269,0.292519382,2.870469814,0.037166424,0.024370389,0.05556999,,
40.96650126,0.684173635,0.094796609,0.247437668,2.859748615,0.030868969,0.020848071,0.047080636,,
41.59034304,0.703713505,0.097174864,0.251205672,2.86016275,0.029916769,0.019507433,0.047173264,,
38.55081513,0.700027509,0.085545787,0.232846923,2.858691592,0.029471813,0.019338957,0.046386089,,
47.82584763,0.634849652,0.120109093,0.28886812,2.86899873,0.03642147,0.024162796,0.054267616,,
24.6225841,0.716513261,0.036712967,0.148720408,2.855824661,0.026368606,0.015807414,0.04363339,,
83.41099048,0.63502639,0.127113102,0.503802383,2.919278066,0.051053695,0.030530839,0.079441712,,
